Country,ISO_3,ISO_numeric,Region,Year,Population,Prevalence_100k_population,Prevalence_100k_population_low,Prevalence_100k_population_high,Prevalence,Prevalence_low,Prevalence_high,Prevalence_method,Mortality_100k_population,Mortality_100k_population_low,Mortality_100k_population_high,Deaths,Deaths_low,Deaths_high,HIV_mortality_100k_population,HIV_mortality_100k_population_low,HIV_mortality_100k_population_high,HIV_deaths,HIV_deaths_low,HIV_deaths_high,HIV_mortality_method,Incidence,Incidence_low,Incidence_high,Incidence_cases,Incidence_cases_low,Incidence_cases_high,Incidence_method,HIV_in_percent,HIV_in_percent_low,HIV_in_percent_high,HIV_incidence_100k_pupulation,HIV_incidence_100k_pupulation_low,HIV_incidence_100k_pupulation_high,HIV_incidence,HIV_incidence_low,HIV_incidence_high,Case_detection_rate,Case_detection_rate_low,Case_detection_rate_high
Iraq,IRQ,368,EMR,1991,18009865,66.0,26.0,125.0,12000.0,4700.0,23000.0,predicted,5.5,1.8,11.0,990.0,320.0,2000.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,53.0,47.0,61.0,9600.0,8400.0,11000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,140.0,120.0,160.0
Iraq,IRQ,368,EMR,1992,18547047,67.0,27.0,125.0,12000.0,4900.0,23000.0,predicted,5.3,1.7,11.0,980.0,310.0,2000.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,53.0,47.0,60.0,9900.0,8600.0,11000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,150.0,130.0,170.0
Iraq,IRQ,368,EMR,1993,19123947,67.0,27.0,125.0,13000.0,5200.0,24000.0,predicted,5.1,1.5,11.0,970.0,290.0,2100.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,53.0,46.0,60.0,10000.0,8900.0,12000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,180.0,160.0,210.0
Iraq,IRQ,368,EMR,1994,19731733,67.0,27.0,125.0,13000.0,5400.0,25000.0,predicted,4.9,1.4,11.0,970.0,270.0,2100.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,53.0,46.0,60.0,10000.0,9100.0,12000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,190.0,170.0,220.0
Iraq,IRQ,368,EMR,1995,20363138,67.0,28.0,125.0,14000.0,5600.0,25000.0,predicted,4.7,1.2,10.0,960.0,250.0,2100.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,53.0,46.0,60.0,11000.0,9400.0,12000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,90.0,80.0,100.0
Iraq,IRQ,368,EMR,1996,21017108,67.0,27.0,123.0,14000.0,5700.0,26000.0,predicted,4.5,1.1,10.0,950.0,230.0,2200.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,52.0,46.0,59.0,11000.0,9600.0,12000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,270.0,230.0,300.0
Iraq,IRQ,368,EMR,1997,21693597,67.0,28.0,123.0,14000.0,6000.0,27000.0,predicted,4.3,0.97,10.0,940.0,210.0,2200.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,52.0,45.0,59.0,11000.0,9800.0,13000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,240.0,210.0,270.0
Iraq,IRQ,368,EMR,1998,22387179,67.0,28.0,122.0,15000.0,6200.0,27000.0,predicted,4.2,0.84,10.0,930.0,190.0,2300.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,51.0,45.0,58.0,12000.0,10000.0,13000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,260.0,230.0,290.0
Iraq,IRQ,368,EMR,1999,23091408,65.0,27.0,120.0,15000.0,6300.0,28000.0,predicted,4.0,0.73,10.0,920.0,170.0,2300.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,51.0,44.0,58.0,12000.0,10000.0,13000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,250.0,220.0,290.0
Iraq,IRQ,368,EMR,2000,23801156,64.0,26.0,119.0,15000.0,6200.0,28000.0,predicted,3.8,0.64,9.9,910.0,150.0,2400.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,50.0,44.0,57.0,12000.0,10000.0,14000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,81.0,71.0,93.0
Iraq,IRQ,368,EMR,2001,24516842,64.0,27.0,118.0,16000.0,6500.0,29000.0,predicted,3.7,0.55,9.8,910.0,140.0,2400.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,50.0,44.0,57.0,12000.0,11000.0,14000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,86.0,75.0,98.0
Iraq,IRQ,368,EMR,2002,25238267,65.0,28.0,118.0,16000.0,7000.0,30000.0,predicted,3.6,0.48,9.7,900.0,120.0,2400.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,49.0,43.0,56.0,12000.0,11000.0,14000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,95.0,84.0,110.0
Iraq,IRQ,368,EMR,2003,25959531,66.0,29.0,119.0,17000.0,7600.0,31000.0,predicted,3.4,0.42,9.5,890.0,110.0,2500.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,49.0,43.0,56.0,13000.0,11000.0,14000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,92.0,81.0,100.0
Iraq,IRQ,368,EMR,2004,26673536,68.0,31.0,120.0,18000.0,8200.0,32000.0,predicted,3.3,0.37,9.4,880.0,98.0,2500.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,48.0,42.0,55.0,13000.0,11000.0,15000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,81.0,72.0,93.0
Iraq,IRQ,368,EMR,2005,27377045,69.0,32.0,120.0,19000.0,8800.0,33000.0,predicted,3.2,0.31,9.3,870.0,85.0,2600.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,48.0,42.0,54.0,13000.0,11000.0,15000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,72.0,64.0,82.0
Iraq,IRQ,368,EMR,2006,28064095,71.0,33.0,122.0,20000.0,9300.0,34000.0,predicted,3.1,0.26,9.3,860.0,73.0,2600.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,48.0,42.0,54.0,13000.0,12000.0,15000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,60.0,53.0,69.0
Iraq,IRQ,368,EMR,2007,28740630,71.0,34.0,123.0,20000.0,9700.0,35000.0,predicted,2.9,0.21,9.2,850.0,61.0,2600.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,47.0,41.0,53.0,13000.0,12000.0,15000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,59.0,52.0,67.0
Iraq,IRQ,368,EMR,2008,29429829,73.0,35.0,125.0,21000.0,10000.0,37000.0,predicted,2.8,0.17,9.1,830.0,50.0,2700.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,46.0,41.0,53.0,14000.0,12000.0,16000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,67.0,59.0,76.0
Iraq,IRQ,368,EMR,2009,30163199,74.0,35.0,127.0,22000.0,11000.0,38000.0,predicted,2.7,0.33,7.6,820.0,99.0,2300.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,46.0,40.0,52.0,14000.0,12000.0,16000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,67.0,59.0,77.0
Iraq,IRQ,368,EMR,2010,30962380,74.0,35.0,127.0,23000.0,11000.0,39000.0,predicted,2.6,0.1,9.0,810.0,32.0,2800.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,45.0,40.0,52.0,14000.0,12000.0,16000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,69.0,61.0,79.0
Iraq,IRQ,368,EMR,2011,31837015,74.0,35.0,128.0,24000.0,11000.0,41000.0,predicted,2.5,0.08,9.0,800.0,25.0,2900.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,45.0,39.0,51.0,14000.0,13000.0,16000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,62.0,54.0,71.0
Iraq,IRQ,368,EMR,2012,32778030,74.0,35.0,127.0,24000.0,11000.0,42000.0,predicted,2.4,0.06,8.8,790.0,21.0,2900.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,45.0,39.0,51.0,15000.0,13000.0,17000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,59.0,52.0,68.0
Iraq,IRQ,368,EMR,2013,33765232,75.0,35.0,129.0,25000.0,12000.0,44000.0,predicted,2.3,0.05,8.8,780.0,16.0,3000.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,45.0,39.0,50.0,15000.0,13000.0,17000.0,Capture-recapture,11.179119341563785,9.150985722130697,13.379266886326192,40.228274348422495,33.892320153761666,47.32637836353652,6095.426979423868,5215.147572762217,7363.644445359692,57.0,50.0,65.0
Ireland,IRL,372,EUR,1990,3531185,26.0,10.0,49.0,910.0,360.0,1700.0,predicted,1.5,1.4,1.5,51.0,51.0,52.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,21.0,20.0,23.0,740.0,700.0,810.0,High income,0.1,0.07,0.13,0.02,0.01,0.02,0.7,0.43,0.88,84.0,77.0,90.0
Ireland,IRL,372,EUR,1991,3537591,26.0,11.0,48.0,930.0,400.0,1700.0,predicted,1.5,1.4,1.5,51.0,51.0,52.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,20.0,19.0,22.0,720.0,680.0,770.0,High income,0.13,0.09,0.17,0.03,0.02,0.03,0.91,0.56,1.1,88.0,83.0,94.0
Ireland,IRL,372,EUR,1992,3549266,26.0,11.0,46.0,910.0,400.0,1600.0,predicted,1.1,1.1,1.1,40.0,40.0,40.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,19.0,18.0,20.0,690.0,650.0,730.0,High income,0.16,0.12,0.22,0.03,0.02,0.04,1.1,0.7,1.4,87.0,83.0,93.0
Ireland,IRL,372,EUR,1993,3565915,24.0,11.0,43.0,860.0,380.0,1500.0,predicted,1.7,1.7,1.7,59.0,59.0,60.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,18.0,17.0,19.0,650.0,620.0,680.0,High income,0.22,0.16,0.28,0.04,0.02,0.05,1.4,0.85,1.7,92.0,88.0,97.0
Ireland,IRL,372,EUR,1994,3586646,22.0,9.5,40.0,790.0,340.0,1400.0,predicted,1.2,1.2,1.2,43.0,43.0,43.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,17.0,16.0,18.0,610.0,580.0,640.0,High income,0.27,0.19,0.37,0.05,0.03,0.06,1.7,0.99,2.0,90.0,85.0,94.0
Ireland,IRL,372,EUR,1995,3610918,20.0,8.3,37.0,720.0,300.0,1300.0,predicted,1.0,1.0,1.0,36.0,36.0,36.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,16.0,15.0,17.0,560.0,530.0,610.0,High income,0.35,0.24,0.47,0.05,0.03,0.07,2.0,1.1,2.5,81.0,76.0,86.0
Ireland,IRL,372,EUR,1996,3638411,18.0,7.6,34.0,670.0,270.0,1200.0,predicted,0.92,0.91,0.93,34.0,33.0,34.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,14.0,14.0,16.0,530.0,500.0,570.0,High income,0.35,0.25,0.47,0.05,0.03,0.06,1.9,1.1,2.3,82.0,76.0,87.0
Ireland,IRL,372,EUR,1997,3669799,17.0,7.2,32.0,630.0,260.0,1200.0,predicted,1.0,1.0,1.0,38.0,37.0,38.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,14.0,13.0,15.0,500.0,480.0,540.0,High income,0.42,0.3,0.55,0.06,0.03,0.07,2.1,1.3,2.5,84.0,78.0,88.0
Ireland,IRL,372,EUR,1998,3706616,16.0,6.7,30.0,600.0,250.0,1100.0,predicted,1.2,1.2,1.2,44.0,43.0,44.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,13.0,12.0,14.0,480.0,460.0,500.0,High income,0.46,0.34,0.61,0.06,0.04,0.07,2.2,1.4,2.6,89.0,84.0,93.0
Ireland,IRL,372,EUR,1999,3750879,16.0,6.5,29.0,590.0,240.0,1100.0,predicted,0.89,0.88,0.89,33.0,33.0,33.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,12.0,12.0,13.0,460.0,440.0,490.0,High income,0.54,0.4,0.71,0.07,0.04,0.08,2.5,1.5,3.0,98.0,93.0,100.0
Ireland,IRL,372,EUR,2000,3803741,15.0,6.3,28.0,580.0,240.0,1100.0,predicted,0.95,0.95,0.96,36.0,36.0,36.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,12.0,11.0,13.0,460.0,430.0,480.0,High income,0.64,0.46,0.84,0.08,0.05,0.09,2.9,1.8,3.5,85.0,80.0,89.0
Ireland,IRL,372,EUR,2001,3865839,15.0,6.2,27.0,580.0,240.0,1100.0,predicted,0.7,0.7,0.71,27.0,27.0,27.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,12.0,11.0,12.0,460.0,430.0,480.0,High income,0.65,0.48,0.84,0.08,0.05,0.09,3.0,1.9,3.5,86.0,83.0,91.0
Ireland,IRL,372,EUR,2002,3935875,15.0,6.3,27.0,590.0,250.0,1100.0,predicted,0.69,0.69,0.7,27.0,27.0,27.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,12.0,11.0,12.0,460.0,440.0,480.0,High income,0.7,0.52,0.9,0.08,0.05,0.1,3.2,2.0,3.8,81.0,78.0,85.0
Ireland,IRL,372,EUR,2003,4010652,15.0,6.3,27.0,600.0,250.0,1100.0,predicted,0.55,0.55,0.56,22.0,22.0,22.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,12.0,11.0,12.0,470.0,450.0,490.0,High income,0.77,0.57,0.99,0.09,0.06,0.11,3.6,2.3,4.3,87.0,83.0,91.0
Ireland,IRL,372,EUR,2004,4085790,15.0,6.5,27.0,620.0,260.0,1100.0,predicted,0.62,0.61,0.62,25.0,25.0,25.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,12.0,11.0,12.0,480.0,460.0,510.0,High income,0.84,0.62,1.1,0.1,0.06,0.12,4.0,2.5,4.8,85.0,81.0,89.0
Ireland,IRL,372,EUR,2005,4158002,15.0,6.6,27.0,630.0,270.0,1100.0,predicted,0.39,0.39,0.39,16.0,16.0,16.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,12.0,11.0,12.0,490.0,470.0,510.0,High income,0.91,0.67,1.2,0.11,0.07,0.13,4.4,2.8,5.4,87.0,83.0,91.0
Ireland,IRL,372,EUR,2006,4226104,15.0,6.4,27.0,630.0,270.0,1100.0,predicted,0.5,0.5,0.5,21.0,21.0,21.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,12.0,11.0,12.0,490.0,470.0,510.0,High income,0.99,0.73,1.3,0.12,0.07,0.14,4.9,3.0,5.8,90.0,86.0,94.0
Ireland,IRL,372,EUR,2007,4290537,15.0,6.4,27.0,640.0,270.0,1100.0,predicted,0.75,0.75,0.75,32.0,32.0,32.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,11.0,11.0,12.0,490.0,470.0,510.0,High income,1.1,0.79,1.4,0.12,0.08,0.15,5.3,3.3,6.3,88.0,85.0,93.0
Ireland,IRL,372,EUR,2008,4351657,15.0,6.3,26.0,630.0,270.0,1100.0,predicted,0.42,0.41,0.42,18.0,18.0,18.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,11.0,11.0,12.0,490.0,460.0,510.0,High income,1.1,0.85,1.5,0.13,0.08,0.15,5.6,3.5,6.6,88.0,85.0,93.0
Ireland,IRL,372,EUR,2009,4410422,14.0,6.1,25.0,620.0,270.0,1100.0,predicted,0.55,0.54,0.55,24.0,24.0,24.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,11.0,10.0,11.0,480.0,450.0,500.0,High income,1.2,0.89,1.6,0.13,0.08,0.16,5.8,3.5,6.9,89.0,86.0,94.0
Ireland,IRL,372,EUR,2010,4467561,13.0,5.7,24.0,590.0,250.0,1100.0,predicted,0.61,0.61,0.61,27.0,27.0,27.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,10.0,9.8,11.0,460.0,440.0,490.0,High income,1.3,0.94,1.7,0.13,0.08,0.16,6.0,3.6,7.1,84.0,80.0,89.0
Ireland,IRL,372,EUR,2011,4522844,12.0,5.3,23.0,560.0,240.0,1000.0,predicted,0.45,0.45,0.45,20.0,20.0,20.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,9.8,9.2,10.0,440.0,420.0,470.0,High income,1.4,0.98,1.8,0.13,0.08,0.16,6.0,3.6,7.3,88.0,83.0,93.0
Ireland,IRL,372,EUR,2012,4575890,12.0,4.8,21.0,530.0,220.0,970.0,predicted,0.42,0.42,0.42,19.0,19.0,19.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,9.1,8.6,9.9,420.0,390.0,450.0,High income,1.4,1.0,1.9,0.13,0.08,0.16,6.0,3.7,7.2,82.0,75.0,87.0
Ireland,IRL,372,EUR,2013,4627173,11.0,4.4,20.0,490.0,200.0,910.0,predicted,0.4,0.4,0.4,18.0,18.0,19.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR imputed,8.5,8.0,9.5,390.0,370.0,440.0,High income,1.5,1.1,2.0,0.13,0.08,0.16,5.9,3.6,7.3,91.0,81.0,96.0
Israel,ISR,376,EUR,1990,4499161,12.0,5.7,21.0,550.0,260.0,960.0,predicted,0.47,0.46,0.48,21.0,21.0,22.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,9.0,8.2,9.6,400.0,370.0,430.0,High income,0.39,0.35,0.44,0.04,0.03,0.04,1.6,1.5,1.7,58.0,54.0,63.0
Israel,ISR,376,EUR,1991,4641600,12.0,5.4,21.0,560.0,250.0,990.0,predicted,0.41,0.4,0.42,19.0,19.0,20.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,9.0,8.5,9.6,420.0,390.0,450.0,High income,0.55,0.5,0.59,0.05,0.05,0.05,2.3,2.2,2.5,120.0,110.0,130.0
Israel,ISR,376,EUR,1992,4806983,11.0,4.8,21.0,550.0,230.0,1000.0,predicted,0.56,0.54,0.58,27.0,26.0,28.0,0.02,0.01,0.03,1.0,0.57,1.5,VR,8.9,8.4,9.4,430.0,410.0,450.0,High income,0.71,0.66,0.77,0.06,0.06,0.07,3.1,2.9,3.3,80.0,76.0,85.0
Israel,ISR,376,EUR,1993,4985652,11.0,4.2,20.0,540.0,210.0,1000.0,predicted,0.64,0.62,0.66,32.0,31.0,33.0,0.02,0.01,0.03,1.0,0.57,1.5,VR,8.8,8.4,9.4,440.0,420.0,470.0,High income,0.91,0.84,0.98,0.08,0.08,0.08,4.0,3.7,4.2,96.0,90.0,100.0
Israel,ISR,376,EUR,1994,5163901,10.0,3.7,20.0,530.0,190.0,1000.0,predicted,0.94,0.92,0.97,49.0,47.0,50.0,0.02,0.01,0.03,1.0,0.48,1.7,VR,8.7,8.4,9.5,450.0,440.0,490.0,High income,1.1,1.0,1.2,0.1,0.09,0.1,5.0,4.7,5.4,88.0,81.0,91.0
Israel,ISR,376,EUR,1995,5331622,10.0,3.8,20.0,550.0,200.0,1100.0,predicted,1.1,1.0,1.1,58.0,56.0,60.0,0.02,0.01,0.03,1.0,0.46,1.7,VR,8.9,8.6,9.8,470.0,460.0,520.0,High income,1.3,1.2,1.5,0.12,0.11,0.13,6.3,5.9,6.9,84.0,77.0,87.0
Israel,ISR,376,EUR,1996,5486219,11.0,4.3,21.0,610.0,230.0,1200.0,predicted,0.79,0.77,0.82,44.0,42.0,45.0,0.02,0.01,0.03,1.0,0.49,1.7,VR,9.3,8.9,10.0,510.0,490.0,550.0,High income,1.4,1.3,1.6,0.13,0.13,0.14,7.4,6.9,7.9,72.0,67.0,75.0
Israel,ISR,376,EUR,1997,5630066,12.0,5.1,23.0,690.0,290.0,1300.0,predicted,1.2,1.1,1.2,67.0,64.0,70.0,0.02,0.01,0.03,1.0,0.57,1.5,VR,9.8,9.3,10.0,550.0,520.0,580.0,High income,1.7,1.5,1.8,0.16,0.15,0.17,9.1,8.6,9.6,77.0,73.0,81.0
Israel,ISR,376,EUR,1998,5764197,13.0,5.9,24.0,770.0,340.0,1400.0,predicted,0.85,0.82,0.88,49.0,47.0,51.0,0.02,0.01,0.03,1.0,0.57,1.5,VR,10.0,9.6,11.0,590.0,550.0,610.0,High income,1.7,1.6,1.8,0.17,0.16,0.18,9.8,9.3,10.0,110.0,110.0,120.0
Israel,ISR,376,EUR,1999,5891263,14.0,6.3,25.0,820.0,370.0,1400.0,predicted,0.55,0.54,0.57,33.0,32.0,34.0,0.02,0.01,0.03,1.0,0.57,1.5,VR,10.0,9.7,11.0,620.0,570.0,640.0,High income,1.8,1.7,2.0,0.19,0.18,0.2,11.0,11.0,12.0,85.0,82.0,91.0
Israel,ISR,376,EUR,2000,6013711,14.0,6.2,24.0,830.0,370.0,1500.0,predicted,0.61,0.59,0.62,37.0,36.0,37.0,0.03,0.03,0.04,2.0,1.5,2.5,VR,10.0,9.6,11.0,630.0,580.0,640.0,High income,2.0,1.9,2.2,0.21,0.2,0.22,13.0,12.0,13.0,86.0,84.0,93.0
Israel,ISR,376,EUR,2001,6129590,13.0,5.6,23.0,780.0,340.0,1400.0,predicted,0.27,0.27,0.28,17.0,16.0,17.0,0.03,0.02,0.05,2.0,1.2,2.9,VR,9.9,9.2,10.0,610.0,560.0,620.0,High income,1.9,1.7,2.0,0.19,0.17,0.19,11.0,11.0,12.0,84.0,83.0,91.0
Israel,ISR,376,EUR,2002,6238958,12.0,4.9,21.0,720.0,310.0,1300.0,predicted,0.45,0.44,0.47,28.0,28.0,29.0,0.03,0.02,0.04,2.0,1.4,2.8,VR,9.2,8.6,9.4,570.0,540.0,590.0,High income,1.9,1.8,2.0,0.17,0.16,0.18,11.0,10.0,11.0,82.0,80.0,87.0
Israel,ISR,376,EUR,2003,6348782,10.0,4.4,19.0,660.0,280.0,1200.0,predicted,0.4,0.39,0.4,25.0,25.0,26.0,0.02,0.01,0.03,1.0,0.43,1.8,VR,8.3,7.9,8.6,530.0,500.0,540.0,High income,2.0,1.9,2.1,0.16,0.16,0.17,10.0,9.9,11.0,90.0,87.0,94.0
Israel,ISR,376,EUR,2004,6468354,9.1,3.7,17.0,590.0,240.0,1100.0,predicted,0.24,0.24,0.25,16.0,15.0,16.0,0.02,0.01,0.03,1.0,0.43,1.8,VR,7.4,7.1,7.9,480.0,460.0,510.0,High income,2.1,1.9,2.2,0.15,0.15,0.16,9.9,9.4,11.0,95.0,90.0,99.0
Israel,ISR,376,EUR,2005,6603677,8.0,3.1,15.0,530.0,200.0,1000.0,predicted,0.37,0.36,0.38,24.0,24.0,25.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,6.7,6.5,7.2,440.0,430.0,480.0,High income,2.2,2.0,2.3,0.14,0.14,0.15,9.6,9.1,10.0,84.0,78.0,86.0
Israel,ISR,376,EUR,2006,6758761,7.4,2.9,14.0,500.0,190.0,950.0,predicted,0.28,0.27,0.29,19.0,19.0,20.0,0.0,14.224247954688485,24.824955947136562,0.0,2157.7013436123348,3812.193045940843,VR,6.2,6.1,6.6,420.0,410.0,450.0,High income,2.3,2.1,2.4,0.14,0.13,0.15,9.5,9.0,10.0,81.0,76.0,83.0
Israel,ISR,376,EUR,2007,6930068,7.2,2.9,14.0,500.0,200.0,940.0,predicted,0.4,0.39,0.41,27.0,27.0,28.0,0.01,0.01,0.03,1.0,0.43,1.8,VR,5.9,5.8,6.3,410.0,400.0,440.0,High income,2.4,2.2,2.6,0.14,0.13,0.15,9.8,9.3,10.0,97.0,91.0,99.0
